accession	parent_molregno	integrated_plasma_activity	predicted
P05181	380567	0	0
P05181	47447	0	0
P05181	112655	0	0
P05181	65415	0	0
P05181	3730	0	0
P05181	27912	0	0
P05181	17170	0	0
P05181	38833	0	0
P05181	29637	0	0
P05181	51042	0	0
P05181	93995	0	0
P05181	139210	0	0
P05181	1785	0	0
P05181	93895	0	0
P05181	1795	0	0
P05181	10898	0	0
P05181	421089	0	0
P05181	675307	0	0
P05181	86284	0	0
P05181	173	0	0
P05181	255904	0	0
P05181	13590	0	0
P05181	21698	0	0
P05181	27570	0	0
P05181	453548	0	0
P05181	374548	0	0
P05181	62259	0	0
P05181	147981	0	0
P05181	675068	0	0
P05181	674813	0	0
P05181	675534	0	0
P05181	4941	0	0
P05181	16591	0	0
P05181	328173	0	0
P05181	504310	0	0
P05181	386457	0	0
P05181	674510	0	0
P05181	510462	0	0
P05181	6723	0	0
P05181	110803	0	0
P05181	34608	0	0
P05181	26386	0	0
P05181	49931	0	0
P05181	27575	0	0
P05181	1994	0	0
P05181	5080	0	0
P05181	30180	0	0
P05181	4504	0	0
P05181	68396	0	0
P05181	77207	0	0
P05181	33986	0	0
P05181	384948	0	0
P05181	378207	0	0
P05181	16959	0	0
P05181	1325	0	0
P05181	88800	0	0
P05181	21523	0	0
P05181	142808	0	0
P05181	381691	0	0
P05181	418411	0	0
P05181	421332	0	0
P05181	15217	0	0
P05181	419622	0	0
P05181	341383	0	0
P05181	139045	0	0
P05181	560078	0	0
P05181	73547	0	0
P05181	17411	0	0
P05181	31804	0	0
P05181	27307	0	0
P05181	70140	0	0
P05181	179594	0	0
P05181	9217	0	0
P05181	675170	0	0
P05181	394165	0	0
P05181	134100	0	0
P05181	666	0	0
P05181	674630	0	0
P05181	27278	0	0
P05181	26401	0	0
P05181	674342	0	0
P05181	297372	0	0
P05181	1219	0	0
P05181	2208	0	0
P05181	674555	0	0
P05181	67010	0	0
P05181	71516	0	0
P05181	328201	0	0
P05181	373985	0	0
P05181	36864	0	0
P05181	180329	0	0
P05181	923	0	0
P05181	93858	0	0
P05181	35358	0	0
P05181	2326	0	0
P05181	924	0	0
P05181	194	0	0
P05181	16510	0	0
P05181	5028	0	0
P05181	5970	0	0
P05181	577488	0	0
P05181	43952	0	0
P05181	83772	0	0
P05181	686036	0	0
P05181	1362	0	0
P05181	96021	0	0
P05181	6968	0	0
P05181	23093	0	0
P05181	223819	0	0
P05181	2247	0	0
P05181	132933	0	0
P05181	103658	0	0
P05181	7714	0	0
P05181	56831	0	0
P05181	699395	0	0
P05181	1159	0	0
P05181	26590	0	0
P05181	1376044	0	0
P05181	56131	0	0
P05181	485738	0	0
P05181	88100	0	0
P05181	255532	0	0
P05181	53616	0	0
P05181	5528	0	0
P05181	207	0	0
P05181	583322	0	0
P05181	107119	0	0
P05181	2131	0	0
P05181	60319	0	0
P05181	397074	0	0
P05181	17169	0	0
P05181	358192	0	0
P05181	65351	0	0
P05181	1333	0	0
P05181	24522	0	0
P05181	259959	0	0
P05181	222203	0	0
P05181	334866	0	0
P05181	1223	0	0
P05181	134040	0	0
P05181	365189	0	0
P05181	21697	0	0
P05181	675187	0	0
P05181	410802	0	0
P05181	27111	0	0
P05181	1542343	0	0
P05181	6914	0	0
P05181	364520	0	0
P05181	8531	0	0
P05181	611591	0	0
P05181	189203	0	0
P05181	20027	0	0
P05181	138562	0	0
P05181	189099	0	0
P05181	33060	0	0
P05181	32027	0	0
P05181	7501	0	0
P05181	1153672	0	0
P05181	38898	0	0
P05181	34094	0	0
P11509	62817	0	0
P11509	150882	0	0
P11509	32869	0	0
P11509	57488	0	0
P11509	140107	0	0
P11509	77128	0	0
P11509	15086	0	0
P11509	1279	0	0
P11509	675297	0	0
P11509	16485	0	0
P11509	27626	0	0
P11509	418419	0	0
P11509	3599	0	0
P11509	517099	0	0
P11509	417180	0	0
P11509	431141	0	0
P11509	88841	0	0
P11509	56644	0	0
P11509	16735	0	0
P11509	116848	0	0
P11509	445395	0	0
P11509	12428	0	0
P11509	443348	0	0
P11509	32459	0	0
P11509	7065	0	0
P11509	105442	0	0
P11509	61706	0	0
P11509	91783	0	0
P11509	1280	0	0
P11509	27152	0	0
P11509	313314	0	0
P11509	418401	0	0
P11509	61680	0	0
P11509	675154	0	0
P11509	444750	0	0
P11509	35486	0	0
P11509	316539	0	0
P11509	674509	0	0
P11509	374182	0	0
P11509	94790	0	0
P11509	381693	0	0
P11509	395607	0	0
P11509	386327	0	0
P11509	155045	0	0
P11509	337366	0	0
P11509	261343	0	0
P11509	27647	0	0
P11509	143284	0	0
P11509	253571	0	0
P11509	190484	0	0
P11509	448986	0	0
P11509	365538	0	0
P11509	153342	0	0
P11509	8873	0	0
P11509	112480	0	0
P11509	27347	0	0
P11509	305519	0	0
P11509	333157	0	0
P11509	27185	0	0
P11509	433015	0	0
P11509	89526	0	0
P11509	328400	0	0
P11509	82983	0	0
P11509	314587	0	0
P11509	406787	0	0
P11509	27072	0	0
P11509	17347	0	0
P11509	127755	0	0
P11509	364693	0	0
P11509	16450	0	0
P11509	70674	0	0
P11509	3345	0	0
P11509	418414	0	0
P11509	6317	0	0
P11509	1125	0	0
P11509	1025553	0	0
P11509	27648	0	0
P11509	13758	0	0
P11509	374052	0	0
P11509	119640	0	0
P11509	419542	0	0
P11509	52087	0	0
P11509	1592408	0	0
P11509	16303	0	0
P11509	111060	0	0
P11509	393942	0	0
P11509	429737	0	0
P11509	28976	0	0
P11509	43354	0	0
P11509	31811	0	0
P11509	294107	0	0
P11509	1450253	0	0
P11509	100157	0	0
P11509	88797	0	0
P11509	52874	0	0
P11509	8167	0	0
P11509	138037	0	0
P11509	1114	0	0
P11509	328137	0	0
P11509	466350	0	0
P11509	74284	0	0
P11509	674551	0	0
P11509	27780	0	0
P11509	365284	0	0
P11509	250908	0	0
P11509	81683	0	0
P11509	674961	0	0
P11509	4730	0	0
P11509	430124	0	0
P11509	342897	0	0
P11509	78303	0	0
P11509	368538	0	0
P11509	1712	0	0
P11509	346895	0	0
P11509	33679	0	0
P11509	635	0	0
P11509	11674	0	0
P11509	16847	0	0
P11509	2654	0	0
P11509	151923	0	0
P11509	2223	0	0
P11509	2046	0	0
P11509	75901	0	0
P11509	405366	0	0
P11509	66029	0	0
P11509	78759	0	0
P11509	418484	0	0
P11509	38764	0	0
P11509	8788	0	0
P11509	158277	0	0
P11509	196351	0	0
P11509	67617	0	0
P11509	70675	0	0
P11509	405365	0	0
P11509	421058	0	0
P11509	36842	0	0
P11509	88316	0	0
P11509	2994	0	0
P11509	139286	0	0
P11509	371546	0	0
P11509	674796	0	0
P11509	2203	0	0
P11509	13618	0	0
P11509	26431	0	0
P11509	316787	0	0
P11509	54547	0	0
P11509	152751	0	0
P11509	3859	0	0
P11509	2045	0	0
P11509	47675	0	0
P11509	12506	0	0
P11509	31241	0	0
P11509	68607	0	0
P11509	28331	0	0
P11509	105252	0	0
P11509	16308	0	0
P11509	27639	0	0
P11509	5582	0	0
P11509	581819	0	0
P11509	7725	0	0
P11509	236019	0	0
P11509	27629	0	0
P11509	581848	0	0
P11509	241	0	0
P11509	469763	0	0
P11509	27609	0	0
P11509	421350	0	0
P11509	29890	0	0
P11509	11002	0	0
P11509	353011	0	0
P11509	674660	0	0
P11509	86466	0	0
P11509	557741	0	0
P11509	598402	0	0
P11509	419508	0	0
P11509	33373	0	0
P11509	27340	0	0
P11509	134333	0	0
P11509	14440	0	0
P11509	51182	0	0
P11509	336913	0	0
P11509	86042	0	0
P11509	1051118	0	0
P11509	581843	0	0
P11509	117758	0	0
P11509	165774	0	0
P11509	581814	0	0
P11509	558106	0	0
P11509	2431	0	0
P11509	315123	0	0
P11509	27546	0	0
P11509	445067	0	0
P11509	112090	0	0
P11509	453508	0	0
P11509	50440	0	0
P11509	14367	0	0
P11509	641189	0	0
P11509	77456	0	0
P11509	390877	0	0
P11509	588819	0	0
P11509	18694	0	0
P11509	182928	0	0
P11509	125294	0	0
P11509	1248981	0	0
P11509	6243	0	0
P11509	94571	0	0
P11509	1620	0	0
P11509	240769	0	0
P11509	13494	0	0
P11509	675171	0	0
P11509	558566	0	0
P11509	555972	0	0
P11509	343964	0	0
P11509	8417	0	0
P11509	5772	0	0
P11509	191342	0	0
P11509	84505	0	0
P11509	76766	0	0
P11509	721	0	0
P11509	1278	0	0
P11509	403465	0	0
P11509	2261	0	0
P11509	487711	0	0
P11509	72873	0	0
P11509	442943	0	0
P11509	591037	0	0
P11509	674357	0	0
P11509	9097	0	0
P11509	66311	0	0
P11509	467361	0	0
P11509	364859	0	0
P11509	674496	0	0
P11509	10840	0	0
P11509	6216	0	0
P11509	996	0	0
P11509	11005	0	0
P11509	405364	0	0
P11509	365281	0	0
P11509	10009	0	0
P11509	364745	0	0
P11509	8516	0	0
P11509	563655	0	0
P11509	570147	0	0
P11509	675304	0	0
P11509	77652	0	0
P11509	36662	0	0
P11509	114108	0	0
P11509	2465	0	0
P11509	921	0	0
P11509	53623	0	0
P11509	209224	0	0
P11509	10389	0	0
P11509	12825	0	0
P11509	14126	0	0
P11509	1672366	0	0
P11509	77779	0	0
P11509	42520	0	0
P11509	1615	0	0
P11509	148018	0	0
P11509	421208	0	0
P11509	9277	0	0
P11509	178796	0	0
P11509	65728	0	0
P11509	454141	0	0
P11509	453520	0	0
P11509	85553	0	0
P11509	674536	0	0
P11509	6643	0	0
P11509	3965	0	0
P11509	99024	0	0
P11509	77474	0	0
P11509	16391	0	0
P11509	4345	0	0
P11509	187962	0	0
P11509	27029	0	0
P11509	2217	0	0
P11509	139225	0	0
P11509	8543	0	0
P11509	11968	0	0
P11509	97	0	0
P11509	27368	0	0
P11509	42013	0	0
P11509	16656	0	0
P11509	365248	0	0
P11509	421157	0	0
P11509	12494	0	0
P11509	27112	0	0
P11509	23522	0	0
P11509	139014	0	0
P11509	19737	0	0
P11509	27370	0	0
P11509	27341	0	0
P11509	51056	0	0
P11509	175447	0	0
P11509	554892	0	0
P11509	246	0	0
P11509	146	0	0
P11509	8062	0	0
P11509	119288	0	0
P11509	209007	0	0
P11509	27229	0	0
P11509	16581	0	0
P11509	46727	0	0
P11509	115	0	0
P11509	11745	0	0
P11509	34197	0	0
P11509	430597	0	0
P11509	16505	0	0
P11509	20131	0	0
P11509	11819	0	0
P11509	242303	0	0
P11509	33055	0	0
P11509	266225	0	0
P11509	17224	0	0
P11509	419596	0	0
P11509	453570	0	0
P11509	2262	0	0
P11509	419601	0	0
P11509	419598	0	0
P11509	369179	0	0
P11509	1370	0	0
P11509	34234	0	0
P11509	229058	0	0
P11509	208749	0	0
P11509	37266	0	0
P11509	312304	0	0
P11509	16592	0	0
P11509	3183	0	0
P11509	21716	0	0
P11509	42689	0	0
P11509	29989	0	0
P11509	624467	0	0
P11509	138605	0	0
P11509	15958	0	0
P11509	13928	0	0
P11509	12957	0	0
P11509	408842	0	0
P11509	27713	0	0
P11509	139099	0	0
P11509	21459	0	0
P11509	38727	0	0
P11509	675188	0	0
P11509	675090	0	0
P11509	7736	0	0
P11509	573	0	0
P11509	9495	0	0
P11509	8917	0	0
P11509	317124	0	0
P11509	5975	0	0
P11509	675144	0	0
P11509	230659	0	0
P11509	3012	0	0
P11509	73548	0	0
P11509	6902	0	0
P11509	421066	0	0
P11509	674584	0	0
P11509	22873	0	0
P11509	712273	0	0
P11509	328158	0	0
P11509	181939	0	0
P11509	263558	0	0
P11509	20496	0	0
P11509	369464	0	0
P11509	789	0	0
P11509	619	0	0
P11509	5985	0	0
P11509	325239	0	0
P11509	380567	0	0
P11509	47447	0	0
P11509	112655	0	0
P11509	29637	0	0
P11509	65415	0	0
P11509	3730	0	0
P11509	27912	0	0
P11509	17170	0	0
P11509	38833	0	0
P11509	51042	0	0
P11509	93995	0	0
P11509	139210	0	0
P11509	1785	0	0
P11509	93895	0	0
P11509	1795	0	0
P11509	10898	0	0
P11509	421089	0	0
P11509	675307	0	0
P11509	86284	0	0
P11509	173	0	0
P11509	255904	0	0
P11509	13590	0	0
P11509	21698	0	0
P11509	27570	0	0
P11509	453548	0	0
P11509	374548	0	0
P11509	62259	0	0
P11509	328173	0	0
P11509	147981	0	0
P11509	675068	0	0
P11509	674813	0	0
P11509	675534	0	0
P11509	4941	0	0
P11509	16591	0	0
P11509	504310	0	0
P11509	386457	0	0
P11509	674510	0	0
P11509	510462	0	0
P11509	6723	0	0
P11509	110803	0	0
P11509	34608	0	0
P11509	26386	0	0
P11509	49931	0	0
P11509	27575	0	0
P11509	1994	0	0
P11509	5080	0	0
P11509	30180	0	0
P11509	4504	0	0
P11509	68396	0	0
P11509	77207	0	0
P11509	33986	0	0
P11509	384948	0	0
P11509	378207	0	0
P11509	16959	0	0
P11509	1325	0	0
P11509	21523	0	0
P11509	142808	0	0
P11509	381691	0	0
P11509	418411	0	0
P11509	421332	0	0
P11509	15217	0	0
P11509	419622	0	0
P11509	341383	0	0
P11509	139045	0	0
P11509	560078	0	0
P11509	73547	0	0
P11509	17411	0	0
P11509	31804	0	0
P11509	27307	0	0
P11509	70140	0	0
P11509	179594	0	0
P11509	9217	0	0
P11509	675170	0	0
P11509	394165	0	0
P11509	134100	0	0
P11509	666	0	0
P11509	674630	0	0
P11509	27278	0	0
P11509	26401	0	0
P11509	674342	0	0
P11509	297372	0	0
P11509	1219	0	0
P11509	2208	0	0
P11509	674555	0	0
P11509	88800	0	0
P11509	67010	0	0
P11509	71516	0	0
P11509	328201	0	0
P11509	373985	0	0
P11509	36864	0	0
P11509	180329	0	0
P11509	923	0	0
P11509	93858	0	0
P11509	35358	0	0
P11509	2326	0	0
P11509	924	0	0
P11509	194	0	0
P11509	16510	0	0
P11509	5028	0	0
P11509	5970	0	0
P11509	577488	0	0
P11509	43952	0	0
P11509	83772	0	0
P11509	686036	0	0
P11509	1362	0	0
P11509	96021	0	0
P11509	6968	0	0
P11509	23093	0	0
P11509	223819	0	0
P11509	2247	0	0
P11509	132933	0	0
P11509	103658	0	0
P11509	7714	0	0
P11509	56831	0	0
P11509	699395	0	0
P11509	1159	0	0
P11509	26590	0	0
P11509	1376044	0	0
P11509	56131	0	0
P11509	485738	0	0
P11509	88100	0	0
P11509	255532	0	0
P11509	53616	0	0
P11509	5528	0	0
P11509	207	0	0
P11509	583322	0	0
P11509	107119	0	0
P11509	2131	0	0
P11509	60319	0	0
P11509	397074	0	0
P11509	17169	0	0
P11509	358192	0	0
P11509	65351	0	0
P11509	1333	0	0
P11509	24522	0	0
P11509	259959	0	0
P11509	222203	0	0
P11509	334866	0	0
P11509	1223	0	0
P11509	134040	0	0
P11509	365189	0	0
P11509	21697	0	0
P11509	675187	0	0
P11509	410802	0	0
P11509	27111	0	0
P11509	1542343	0	0
P11509	6914	0	0
P11509	364520	0	0
P11509	8531	0	0
P11509	611591	0	0
P11509	189203	0	0
P11509	20027	0	0
P11509	138562	0	0
P11509	189099	0	0
P11509	33060	0	0
P11509	32027	0	0
P11509	7501	0	0
P11509	1153672	0	0
P11509	38898	0	0
P11509	34094	0	0
Q9UQB9	14805	0	0
Q9UQB9	88797	0	0
Q9UQB9	88232	0	0
Q2M2I8	14805	0	0
Q2M2I8	276734	0	0
Q2M2I8	88797	0	0
Q2M2I8	88232	0	0
Q2M2I8	33576	0	0
Q7KZI7	14805	0	0
Q7KZI7	276734	0	0
Q7KZI7	88797	0	0
Q7KZI7	88232	0	0
Q7KZI7	14785	0	0
Q7KZI7	33576	0	0
Q13555	14805	0	0
Q13555	276734	0	0
Q13555	88797	0	0
Q13555	88232	0	0
Q13555	14785	0	0
Q13555	33576	0	0
O00444	14805	0	0
O00444	88232	0	0
O75716	14805	0	0
O75716	276734	0	0
O75716	88797	0	0
O75716	88232	0	0
O75716	14785	0	0
O75716	33576	0	0
O94768	14805	0	0
O94768	276734	0	0
O94768	88797	0	0
O94768	33576	0	0
O94804	88797	0	0
P16591	14805	0	0
P16591	276734	0	0
P16591	88797	0	0
P16591	88232	0	0
P16591	14785	0	0
P16591	33576	0	0
P29317	14805	0	0
P29317	13048	0	0
P29317	88797	0	0
P29317	88232	0	0
P29317	14785	0	0
P29320	14805	0	0
P29320	88797	0	0
P29322	14805	0	0
P29322	13048	0	0
P33981	14805	0	0
P33981	88797	0	0
P33981	88232	0	0
P33981	33576	0	0
P42685	14805	0	0
P49759	14805	0	0
P49759	88232	0	0
P49759	14785	0	0
P49759	33576	0	0
P49760	14805	0	0
P49760	276734	0	0
P49760	88797	0	0
P49760	88232	0	0
P49760	14785	0	0
P49760	33576	0	0
P49761	14805	0	0
P49761	13048	0	0
P49761	276734	0	0
P49761	88797	0	0
P49761	88232	0	0
P49761	14785	0	0
P49761	33576	0	0
P51813	14805	0	0
P51813	13048	0	0
P51813	276734	0	0
P51813	88797	0	0
P51813	88232	0	0
P51813	14785	0	0
P51813	33576	0	0
P51955	14805	0	0
P51955	276734	0	0
P51955	88797	0	0
P51955	88232	0	0
P51955	14785	0	0
P51955	33576	0	0
P53667	14805	0	0
P53667	13048	0	0
P53667	88797	0	0
P53667	88232	0	0
P53667	14785	0	0
P53667	33576	0	0
P54756	14805	0	0
P54756	88797	0	0
P54762	14805	0	0
P54762	88797	0	0
P54764	14805	0	0
P54764	13048	0	0
P54764	88797	0	0
P54764	88232	0	0
P54764	14785	0	0
Q00536	14805	0	0
Q00536	276734	0	0
Q00536	88797	0	0
Q00536	88232	0	0
Q00536	14785	0	0
Q00536	33576	0	0
Q07912	14805	0	0
Q07912	276734	0	0
Q07912	88797	0	0
Q07912	88232	0	0
Q07912	14785	0	0
Q07912	33576	0	0
Q13043	14805	0	0
Q13043	276734	0	0
Q13043	88797	0	0
Q13043	88232	0	0
Q13043	14785	0	0
Q13043	33576	0	0
Q13153	14805	0	0
Q13153	13048	0	0
Q13153	276734	0	0
Q13153	88797	0	0
Q13153	88232	0	0
Q13153	14785	0	0
Q13153	33576	0	0
Q13882	14805	0	0
Q13882	276734	0	0
Q13882	88797	0	0
Q13882	88232	0	0
Q13882	14785	0	0
Q15375	14805	0	0
Q15375	88797	0	0
Q15375	88232	0	0
Q8IU85	14805	0	0
Q8IU85	276734	0	0
Q8IU85	88797	0	0
Q8IU85	88232	0	0
Q8IU85	14785	0	0
Q8IU85	33576	0	0
Q8N5S9	14805	0	0
Q8N5S9	276734	0	0
Q8N5S9	88797	0	0
Q8N5S9	88232	0	0
Q8N5S9	14785	0	0
Q8N5S9	33576	0	0
Q8TD19	14805	0	0
Q8TD19	13048	0	0
Q8TD19	276734	0	0
Q8TD19	88797	0	0
Q8TD19	88232	0	0
Q8TD19	14785	0	0
Q8TD19	33576	0	0
Q96NX5	14805	0	0
Q96NX5	276734	0	0
Q96NX5	88797	0	0
Q96NX5	88232	0	0
Q96NX5	14785	0	0
Q96NX5	33576	0	0
Q96RR4	14805	0	0
Q96RR4	276734	0	0
Q96RR4	88797	0	0
Q96RR4	88232	0	0
Q96RR4	14785	0	0
Q96RR4	33576	0	0
Q99640	14805	0	0
Q99640	13048	0	0
Q99640	276734	0	0
Q99640	88797	0	0
Q99640	88232	0	0
Q99640	14785	0	0
Q99640	33576	0	0
Q99683	14805	0	0
Q99683	13048	0	0
Q99683	276734	0	0
Q99683	88797	0	0
Q99683	88232	0	0
Q99683	14785	0	0
Q99683	33576	0	0
Q9H2G2	88797	0	0
Q9HAZ1	14805	0	0
Q9HAZ1	276734	0	0
Q9HAZ1	88232	0	0
Q9HAZ1	14785	0	0
Q9HAZ1	33576	0	0
Q9HBH9	14805	0	0
Q9HBH9	88797	0	0
Q9HC98	14805	0	0
Q9HC98	13048	0	0
Q9HC98	276734	0	0
Q9HC98	88797	0	0
Q9HC98	88232	0	0
Q9HC98	14785	0	0
Q9HC98	33576	0	0
Q9NQU5	14805	0	0
Q9NQU5	276734	0	0
Q9NQU5	88797	0	0
Q9NQU5	88232	0	0
Q9NQU5	14785	0	0
Q9NQU5	33576	0	0
Q9NRP7	14805	0	0
Q9NRP7	13048	0	0
Q9NRP7	88797	0	0
Q9NRP7	33576	0	0
Q9NSY1	14805	0	0
Q9NSY1	276734	0	0
Q9NSY1	88797	0	0
Q9NSY1	88232	0	0
Q9NSY1	33576	0	0
Q9P1W9	14805	0	0
Q9P1W9	276734	0	0
Q9P1W9	88797	0	0
Q9P1W9	88232	0	0
Q9P1W9	14785	0	0
Q9P1W9	33576	0	0
Q9P286	14805	0	0
Q9P286	276734	0	0
Q9P286	88797	0	0
Q9P286	88232	0	0
Q9P286	14785	0	0
Q9P286	33576	0	0
Q9UEE5	14805	0	0
Q9UEE5	276734	0	0
Q9UEE5	33576	0	0
Q9UF33	14805	0	0
Q9UF33	88797	0	0
Q9UKE5	14805	0	0
Q9UKE5	88797	0	0
Q9Y2H1	14805	0	0
Q9Y2H1	276734	0	0
Q9Y2H1	88797	0	0
Q9Y2H1	88232	0	0
Q9Y2H1	14785	0	0
Q9Y2H1	33576	0	0
Q9Y4K4	14805	0	0
Q9Y4K4	88797	0	0
Q9Y4K4	88232	0	0
Q9Y4K4	14785	0	0
Q9Y6R4	14805	0	0
Q9Y6R4	276734	0	0
Q9Y6R4	88797	0	0
Q9Y6R4	88232	0	0
Q9Y6R4	14785	0	0
Q9Y233	2261	0	0
O96013	14805	0	0
O96013	276734	0	0
O96013	88797	0	0
O96013	88232	0	0
O96013	14785	0	0
O96013	33576	0	0
Q06187	14805	0	0
Q06187	276734	0	0
Q06187	88797	0	0
Q06187	88232	0	0
Q06187	14785	0	0
P09769	14805	0	0
P54760	14805	0	0
P54760	88797	0	0
P39748	46073	0	0
P39748	110435	0	0
P39748	33667	0	0
P39748	100157	0	0
P39748	921	0	0
P39748	65728	0	0
P39748	513323	0	0
P39748	8516	0	0
P39748	419463	0	0
P39748	753339	0	0
P39748	16591	0	0
P39748	411450	0	0
P39748	107119	0	0
P39748	384948	0	0
P39748	10358	0	0
P39748	674813	0	0
P39748	1208952	0	0
P39748	6723	0	0
P39748	229058	0	0
P39748	66273	0	0
P39748	684872	0	0
P39748	38898	0	0
P39748	73548	0	0
P39748	111498	0	0
P39748	51162	0	0
P32241	674509	0	0
P32241	374182	0	0
P32241	35486	0	0
P32241	62817	0	0
P32241	150882	0	0
P32241	517099	0	0
P32241	32869	0	0
P32241	94790	0	0
P32241	140107	0	0
P32241	77128	0	0
P32241	1279	0	0
P32241	675297	0	0
P32241	57488	0	0
P32241	15086	0	0
P32241	418419	0	0
P32241	3599	0	0
P32241	16485	0	0
P32241	417180	0	0
P32241	431141	0	0
P32241	27626	0	0
P32241	56644	0	0
P32241	16735	0	0
P32241	88841	0	0
P32241	116848	0	0
P32241	445395	0	0
P32241	12428	0	0
P32241	7065	0	0
P32241	105442	0	0
P32241	443348	0	0
P32241	61706	0	0
P32241	32459	0	0
P32241	313314	0	0
P32241	91783	0	0
P32241	1280	0	0
P32241	418401	0	0
P32241	61680	0	0
P32241	675154	0	0
P32241	27152	0	0
P32241	316539	0	0
P32241	444750	0	0
P32241	1125	0	0
P32241	1025553	0	0
P32241	27648	0	0
P32241	6317	0	0
P32241	395607	0	0
P32241	386327	0	0
P32241	381693	0	0
P32241	155045	0	0
P32241	337366	0	0
P32241	27647	0	0
P32241	143284	0	0
P32241	261343	0	0
P32241	448986	0	0
P32241	365538	0	0
P32241	153342	0	0
P32241	253571	0	0
P32241	8873	0	0
P32241	190484	0	0
P32241	27347	0	0
P32241	112480	0	0
P32241	305519	0	0
P32241	27185	0	0
P32241	333157	0	0
P32241	328400	0	0
P32241	433015	0	0
P32241	314587	0	0
P32241	406787	0	0
P32241	89526	0	0
P32241	27072	0	0
P32241	17347	0	0
P32241	82983	0	0
P32241	16450	0	0
P32241	70674	0	0
P32241	3345	0	0
P32241	127755	0	0
P32241	418414	0	0
P32241	364693	0	0
P32241	16308	0	0
P32241	27639	0	0
P32241	5582	0	0
P32241	3859	0	0
P32241	28331	0	0
P32241	13758	0	0
P32241	105252	0	0
P32241	374052	0	0
P32241	250908	0	0
P32241	581819	0	0
P32241	52087	0	0
P32241	1592408	0	0
P32241	16303	0	0
P32241	119640	0	0
P32241	111060	0	0
P32241	393942	0	0
P32241	419542	0	0
P32241	429737	0	0
P32241	43354	0	0
P32241	31811	0	0
P32241	1450253	0	0
P32241	100157	0	0
P32241	88797	0	0
P32241	52874	0	0
P32241	28976	0	0
P32241	294107	0	0
P32241	8167	0	0
P32241	138037	0	0
P32241	328137	0	0
P32241	466350	0	0
P32241	74284	0	0
P32241	27780	0	0
P32241	365284	0	0
P32241	1114	0	0
P32241	81683	0	0
P32241	674961	0	0
P32241	674551	0	0
P32241	4730	0	0
P32241	342897	0	0
P32241	78303	0	0
P32241	1712	0	0
P32241	346895	0	0
P32241	430124	0	0
P32241	33679	0	0
P32241	635	0	0
P32241	368538	0	0
P32241	11674	0	0
P32241	2654	0	0
P32241	151923	0	0
P32241	2046	0	0
P32241	75901	0	0
P32241	405366	0	0
P32241	66029	0	0
P32241	16847	0	0
P32241	418484	0	0
P32241	38764	0	0
P32241	2223	0	0
P32241	8788	0	0
P32241	158277	0	0
P32241	78759	0	0
P32241	196351	0	0
P32241	67617	0	0
P32241	70675	0	0
P32241	405365	0	0
P32241	36842	0	0
P32241	88316	0	0
P32241	2994	0	0
P32241	139286	0	0
P32241	421058	0	0
P32241	371546	0	0
P32241	2203	0	0
P32241	13618	0	0
P32241	26431	0	0
P32241	316787	0	0
P32241	54547	0	0
P32241	674796	0	0
P32241	2045	0	0
P32241	47675	0	0
P32241	152751	0	0
P32241	12506	0	0
P32241	31241	0	0
P32241	68607	0	0
P32241	77652	0	0
P32241	10009	0	0
P32241	114108	0	0
P32241	8516	0	0
P32241	563655	0	0
P32241	2465	0	0
P32241	236019	0	0
P32241	675304	0	0
P32241	1051118	0	0
P32241	36662	0	0
P32241	469763	0	0
P32241	7725	0	0
P32241	27629	0	0
P32241	581848	0	0
P32241	11002	0	0
P32241	353011	0	0
P32241	241	0	0
P32241	27609	0	0
P32241	421350	0	0
P32241	29890	0	0
P32241	557741	0	0
P32241	674660	0	0
P32241	419508	0	0
P32241	86466	0	0
P32241	33373	0	0
P32241	27340	0	0
P32241	134333	0	0
P32241	598402	0	0
P32241	51182	0	0
P32241	336913	0	0
P32241	581843	0	0
P32241	14440	0	0
P32241	581814	0	0
P32241	86042	0	0
P32241	2431	0	0
P32241	315123	0	0
P32241	445067	0	0
P32241	112090	0	0
P32241	117758	0	0
P32241	165774	0	0
P32241	558106	0	0
P32241	14367	0	0
P32241	641189	0	0
P32241	27546	0	0
P32241	588819	0	0
P32241	453508	0	0
P32241	182928	0	0
P32241	125294	0	0
P32241	50440	0	0
P32241	6243	0	0
P32241	77456	0	0
P32241	390877	0	0
P32241	94571	0	0
P32241	18694	0	0
P32241	240769	0	0
P32241	13494	0	0
P32241	1248981	0	0
P32241	558566	0	0
P32241	343964	0	0
P32241	1620	0	0
P32241	5772	0	0
P32241	191342	0	0
P32241	675171	0	0
P32241	84505	0	0
P32241	555972	0	0
P32241	76766	0	0
P32241	8417	0	0
P32241	1278	0	0
P32241	442943	0	0
P32241	591037	0	0
P32241	721	0	0
P32241	9097	0	0
P32241	403465	0	0
P32241	467361	0	0
P32241	2261	0	0
P32241	487711	0	0
P32241	72873	0	0
P32241	674496	0	0
P32241	674357	0	0
P32241	6216	0	0
P32241	66311	0	0
P32241	11005	0	0
P32241	405364	0	0
P32241	365281	0	0
P32241	364859	0	0
P32241	364745	0	0
P32241	10840	0	0
P32241	570147	0	0
P32241	996	0	0
P32241	21716	0	0
P32241	208749	0	0
P32241	312304	0	0
P32241	16592	0	0
P32241	229058	0	0
P32241	12825	0	0
P32241	42689	0	0
P32241	77779	0	0
P32241	42520	0	0
P32241	1615	0	0
P32241	148018	0	0
P32241	921	0	0
P32241	53623	0	0
