CUI	MEDDRA	MEDDRA_ID	MEDDRA TYPE	MESH	MESH_ID	MESH TYPE
C0023448	LEUKAEMIA LYMPHOID	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LEUKAEMIA LYMPHOID	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LEUKAEMIA LYMPHOID	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	MTH_PT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	MTH_PT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	MTH_PT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	MTH_PT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	MTH_PT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	MTH_PT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	MTH_PT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LYMPHOCYTIC LEUKEMIA	10025270	MTH_PT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LEUKEMIA LYMPHOCYTIC	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LEUKEMIA LYMPHOCYTIC	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LEUKEMIA LYMPHOCYTIC	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LEUKEMIA LYMPHOCYTIC	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LEUKEMIA LYMPHOCYTIC	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LEUKEMIA LYMPHOCYTIC	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LEUKEMIA LYMPHOCYTIC	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LEUKEMIA LYMPHOCYTIC	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LEUKAEMIA LYMPHOCYTIC	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LEUKAEMIA LYMPHOCYTIC	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LEUKAEMIA LYMPHOCYTIC	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LEUKAEMIA LYMPHOCYTIC	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LEUKAEMIA LYMPHOCYTIC	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LEUKAEMIA LYMPHOCYTIC	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LEUKAEMIA LYMPHOCYTIC	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LEUKAEMIA LYMPHOCYTIC	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	PT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	PT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	PT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	PT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	PT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	PT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	PT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	PT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LYMPHOCYTIC LEUKAEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LYMPHATIC LEUKEMIA	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LYMPHATIC LEUKEMIA	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LYMPHATIC LEUKEMIA	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LYMPHATIC LEUKEMIA	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LYMPHATIC LEUKEMIA	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LYMPHATIC LEUKEMIA	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LYMPHATIC LEUKEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LYMPHATIC LEUKEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LEUKEMIA LYMPHATIC	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LEUKEMIA LYMPHATIC	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LEUKEMIA LYMPHATIC	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LEUKEMIA LYMPHATIC	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LEUKEMIA LYMPHATIC	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LEUKEMIA LYMPHATIC	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LEUKEMIA LYMPHATIC	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LEUKEMIA LYMPHATIC	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LYMPHATIC LEUKAEMIA	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LYMPHATIC LEUKAEMIA	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LYMPHATIC LEUKAEMIA	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LYMPHATIC LEUKAEMIA	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LYMPHATIC LEUKAEMIA	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LYMPHATIC LEUKAEMIA	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LYMPHATIC LEUKAEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LYMPHATIC LEUKAEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LEUKAEMIA LYMPHATIC	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LEUKAEMIA LYMPHATIC	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LEUKAEMIA LYMPHATIC	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LEUKAEMIA LYMPHATIC	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LEUKAEMIA LYMPHATIC	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LEUKAEMIA LYMPHATIC	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LEUKAEMIA LYMPHATIC	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LEUKAEMIA LYMPHATIC	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LYMPHOBLASTIC LEUKAEMIA NOS	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LYMPHOBLASTIC LEUKAEMIA NOS	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LYMPHOBLASTIC LEUKAEMIA NOS	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LYMPHOBLASTIC LEUKAEMIA NOS	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LYMPHOBLASTIC LEUKAEMIA NOS	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LYMPHOBLASTIC LEUKAEMIA NOS	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LYMPHOBLASTIC LEUKAEMIA NOS	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LYMPHOBLASTIC LEUKAEMIA NOS	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LYMPHOBLASTIC LEUKEMIA NOS	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LYMPHOBLASTIC LEUKEMIA NOS	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LYMPHOBLASTIC LEUKEMIA NOS	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LYMPHOBLASTIC LEUKEMIA NOS	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LYMPHOBLASTIC LEUKEMIA NOS	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LYMPHOBLASTIC LEUKEMIA NOS	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LYMPHOBLASTIC LEUKEMIA NOS	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LYMPHOBLASTIC LEUKEMIA NOS	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	UNSPECIFIED LYMPHOID LEUKAEMIA	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	UNSPECIFIED LYMPHOID LEUKAEMIA	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	UNSPECIFIED LYMPHOID LEUKAEMIA	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	UNSPECIFIED LYMPHOID LEUKAEMIA	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	UNSPECIFIED LYMPHOID LEUKAEMIA	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	UNSPECIFIED LYMPHOID LEUKAEMIA	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	UNSPECIFIED LYMPHOID LEUKAEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	UNSPECIFIED LYMPHOID LEUKAEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	UNSPECIFIED LYMPHOID LEUKEMIA	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	UNSPECIFIED LYMPHOID LEUKEMIA	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	UNSPECIFIED LYMPHOID LEUKEMIA	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	UNSPECIFIED LYMPHOID LEUKEMIA	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	UNSPECIFIED LYMPHOID LEUKEMIA	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	UNSPECIFIED LYMPHOID LEUKEMIA	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	UNSPECIFIED LYMPHOID LEUKEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	UNSPECIFIED LYMPHOID LEUKEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023466	CHRONIC MONOCYTIC LEUKEMIA	10009018	LLT	LEUKEMIA, MONOCYTIC, CHRONIC	D007951	PEP
C0023466	CHRONIC MONOCYTIC LEUKEMIA	10009018	LLT	CHRONIC MONOCYTIC LEUKEMIAS	D007951	PM
C0023466	CHRONIC MONOCYTIC LEUKEMIA	10009018	LLT	LEUKEMIAS, CHRONIC MONOCYTIC	D007951	PM
C0023466	CHRONIC MONOCYTIC LEUKEMIA	10009018	LLT	MONOCYTIC LEUKEMIAS, CHRONIC	D007951	PM
C0023466	CHRONIC MONOCYTIC LEUKEMIA	10009018	LLT	LEUKEMIA, CHRONIC MONOCYTIC	D007951	PM
C0023466	CHRONIC MONOCYTIC LEUKEMIA	10009018	LLT	MONOCYTIC LEUKEMIA, CHRONIC	D007951	ET
C0023466	CHRONIC MONOCYTIC LEUKEMIA	10009018	LLT	CHRONIC MONOCYTIC LEUKEMIA	D007951	PM
C0023466	MONOCYTIC LEUKEMIA, CHRONIC	10009018	LLT	LEUKEMIA, MONOCYTIC, CHRONIC	D007951	PEP
C0023466	MONOCYTIC LEUKEMIA, CHRONIC	10009018	LLT	CHRONIC MONOCYTIC LEUKEMIAS	D007951	PM
C0023466	MONOCYTIC LEUKEMIA, CHRONIC	10009018	LLT	LEUKEMIAS, CHRONIC MONOCYTIC	D007951	PM
C0023466	MONOCYTIC LEUKEMIA, CHRONIC	10009018	LLT	MONOCYTIC LEUKEMIAS, CHRONIC	D007951	PM
C0023466	MONOCYTIC LEUKEMIA, CHRONIC	10009018	LLT	LEUKEMIA, CHRONIC MONOCYTIC	D007951	PM
C0023466	MONOCYTIC LEUKEMIA, CHRONIC	10009018	LLT	MONOCYTIC LEUKEMIA, CHRONIC	D007951	ET
C0023466	MONOCYTIC LEUKEMIA, CHRONIC	10009018	LLT	CHRONIC MONOCYTIC LEUKEMIA	D007951	PM
C0023466	LEUKEMIA MONOCYTIC CHRONIC	10009018	LLT	LEUKEMIA, MONOCYTIC, CHRONIC	D007951	PEP
C0023466	LEUKEMIA MONOCYTIC CHRONIC	10009018	LLT	CHRONIC MONOCYTIC LEUKEMIAS	D007951	PM
C0023466	LEUKEMIA MONOCYTIC CHRONIC	10009018	LLT	LEUKEMIAS, CHRONIC MONOCYTIC	D007951	PM
C0023466	LEUKEMIA MONOCYTIC CHRONIC	10009018	LLT	MONOCYTIC LEUKEMIAS, CHRONIC	D007951	PM
C0023466	LEUKEMIA MONOCYTIC CHRONIC	10009018	LLT	LEUKEMIA, CHRONIC MONOCYTIC	D007951	PM
C0023466	LEUKEMIA MONOCYTIC CHRONIC	10009018	LLT	MONOCYTIC LEUKEMIA, CHRONIC	D007951	ET
C0023466	LEUKEMIA MONOCYTIC CHRONIC	10009018	LLT	CHRONIC MONOCYTIC LEUKEMIA	D007951	PM
C0023466	CHRONIC MONOCYTIC LEUKAEMIA	10009018	LLT	LEUKEMIA, MONOCYTIC, CHRONIC	D007951	PEP
C0023466	CHRONIC MONOCYTIC LEUKAEMIA	10009018	LLT	CHRONIC MONOCYTIC LEUKEMIAS	D007951	PM
C0023466	CHRONIC MONOCYTIC LEUKAEMIA	10009018	LLT	LEUKEMIAS, CHRONIC MONOCYTIC	D007951	PM
C0023466	CHRONIC MONOCYTIC LEUKAEMIA	10009018	LLT	MONOCYTIC LEUKEMIAS, CHRONIC	D007951	PM
C0023466	CHRONIC MONOCYTIC LEUKAEMIA	10009018	LLT	LEUKEMIA, CHRONIC MONOCYTIC	D007951	PM
C0023466	CHRONIC MONOCYTIC LEUKAEMIA	10009018	LLT	MONOCYTIC LEUKEMIA, CHRONIC	D007951	ET
C0023466	CHRONIC MONOCYTIC LEUKAEMIA	10009018	LLT	CHRONIC MONOCYTIC LEUKEMIA	D007951	PM
C0023466	MONOCYTIC LEUKAEMIA, CHRONIC	10009018	LLT	LEUKEMIA, MONOCYTIC, CHRONIC	D007951	PEP
C0023466	MONOCYTIC LEUKAEMIA, CHRONIC	10009018	LLT	CHRONIC MONOCYTIC LEUKEMIAS	D007951	PM
C0023466	MONOCYTIC LEUKAEMIA, CHRONIC	10009018	LLT	LEUKEMIAS, CHRONIC MONOCYTIC	D007951	PM
C0023466	MONOCYTIC LEUKAEMIA, CHRONIC	10009018	LLT	MONOCYTIC LEUKEMIAS, CHRONIC	D007951	PM
C0023466	MONOCYTIC LEUKAEMIA, CHRONIC	10009018	LLT	LEUKEMIA, CHRONIC MONOCYTIC	D007951	PM
C0023466	MONOCYTIC LEUKAEMIA, CHRONIC	10009018	LLT	MONOCYTIC LEUKEMIA, CHRONIC	D007951	ET
C0023466	MONOCYTIC LEUKAEMIA, CHRONIC	10009018	LLT	CHRONIC MONOCYTIC LEUKEMIA	D007951	PM
C0023466	LEUKAEMIA MONOCYTIC CHRONIC	10009018	LLT	LEUKEMIA, MONOCYTIC, CHRONIC	D007951	PEP
C0023466	LEUKAEMIA MONOCYTIC CHRONIC	10009018	LLT	CHRONIC MONOCYTIC LEUKEMIAS	D007951	PM
C0023466	LEUKAEMIA MONOCYTIC CHRONIC	10009018	LLT	LEUKEMIAS, CHRONIC MONOCYTIC	D007951	PM
C0023466	LEUKAEMIA MONOCYTIC CHRONIC	10009018	LLT	MONOCYTIC LEUKEMIAS, CHRONIC	D007951	PM
C0023466	LEUKAEMIA MONOCYTIC CHRONIC	10009018	LLT	LEUKEMIA, CHRONIC MONOCYTIC	D007951	PM
C0023466	LEUKAEMIA MONOCYTIC CHRONIC	10009018	LLT	MONOCYTIC LEUKEMIA, CHRONIC	D007951	ET
C0023466	LEUKAEMIA MONOCYTIC CHRONIC	10009018	LLT	CHRONIC MONOCYTIC LEUKEMIA	D007951	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIA, MYELOCYTIC, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	ACUTE MYELOCYTIC LEUKEMIAS	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIAS, ACUTE MYELOCYTIC	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	MYELOCYTIC LEUKEMIAS, ACUTE	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIA, ACUTE MYELOCYTIC	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	MYELOCYTIC LEUKEMIA, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	ACUTE MYELOCYTIC LEUKEMIA	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIA, MYELOID, ACUTE	D015470	MH
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	ACUTE MYELOID LEUKEMIAS	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIAS, ACUTE MYELOID	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	MYELOID LEUKEMIAS, ACUTE	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	ACUTE MYELOID LEUKEMIA	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIA, ACUTE MYELOID	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	MYELOID LEUKEMIA, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	ANLL	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIA, NONLYMPHOCYTIC, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	ACUTE NONLYMPHOCYTIC LEUKEMIAS	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIAS, ACUTE NONLYMPHOCYTIC	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	NONLYMPHOCYTIC LEUKEMIAS, ACUTE	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	ACUTE NONLYMPHOCYTIC LEUKEMIA	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIA, ACUTE NONLYMPHOCYTIC	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	NONLYMPHOCYTIC LEUKEMIA, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIA, MYELOBLASTIC, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	ACUTE MYELOBLASTIC LEUKEMIAS	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIAS, ACUTE MYELOBLASTIC	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	MYELOBLASTIC LEUKEMIAS, ACUTE	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIA, ACUTE MYELOBLASTIC	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	MYELOBLASTIC LEUKEMIA, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	ACUTE MYELOBLASTIC LEUKEMIA	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIA, MYELOGENOUS, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	ACUTE MYELOGENOUS LEUKEMIAS	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIAS, ACUTE MYELOGENOUS	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	MYELOGENOUS LEUKEMIAS, ACUTE	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIA, ACUTE MYELOGENOUS	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	MYELOGENOUS LEUKEMIA, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	ACUTE MYELOGENOUS LEUKEMIA	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	NONLYMPHOBLASTIC LEUKEMIA, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	ACUTE NONLYMPHOBLASTIC LEUKEMIAS	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIAS, ACUTE NONLYMPHOBLASTIC	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	NONLYMPHOBLASTIC LEUKEMIAS, ACUTE	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	ACUTE NONLYMPHOBLASTIC LEUKEMIA	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIA, ACUTE NONLYMPHOBLASTIC	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKEMIA	10000880	LLT	LEUKEMIA, NONLYMPHOBLASTIC, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	LEUKEMIA, MYELOCYTIC, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	ACUTE MYELOCYTIC LEUKEMIAS	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	LEUKEMIAS, ACUTE MYELOCYTIC	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	MYELOCYTIC LEUKEMIAS, ACUTE	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	LEUKEMIA, ACUTE MYELOCYTIC	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	MYELOCYTIC LEUKEMIA, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	ACUTE MYELOCYTIC LEUKEMIA	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	LEUKEMIA, MYELOID, ACUTE	D015470	MH
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	ACUTE MYELOID LEUKEMIAS	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	LEUKEMIAS, ACUTE MYELOID	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	MYELOID LEUKEMIAS, ACUTE	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	ACUTE MYELOID LEUKEMIA	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	LEUKEMIA, ACUTE MYELOID	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	MYELOID LEUKEMIA, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	ANLL	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	LEUKEMIA, NONLYMPHOCYTIC, ACUTE	D015470	ET
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	ACUTE NONLYMPHOCYTIC LEUKEMIAS	D015470	PM
C0023467	ACUTE MYELOCYTIC LEUKAEMIA	10000880	LLT	LEUKEMIAS, ACUTE NONLYMPHOCYTIC	D015470	PM
